Probe,Gene Name,Model Count,Minimum Value,Maximum Value
ENSG00000158023,CFAP251,,,
ENSG00000158042,MRPL17,,,
ENSG00000158055,GRHL3,,,
ENSG00000158156,XKR8,,,
ENSG00000158195,WASF2,,,
ENSG00000158201,ABHD3,,,
ENSG00000158246,TENT5B,,,
ENSG00000158270,COLEC12,,,
ENSG00000158286,RNF207,,,
ENSG00000158292,GPR153,,,
ENSG00000158315,RHBDL2,,,
ENSG00000158477,CD1A,,,
ENSG00000158481,CD1C,,,
ENSG00000158485,CD1B,,,
ENSG00000158488,CD1E,,,
ENSG00000158545,ZC3H18,,,
ENSG00000158555,GDPD5,,,
ENSG00000158714,SLAMF8,,,
ENSG00000158715,SLC45A3,,,
ENSG00000158716,DUSP23,,,
ENSG00000158717,RNF166,,,
ENSG00000158747,NBL1,,,
ENSG00000158769,F11R,,,
ENSG00000158786,PLA2G2F,,,
ENSG00000158792,SPATA2L,,,
ENSG00000158805,ZNF276,,,
ENSG00000158859,ADAMTS4,,,
ENSG00000158864,NDUFS2,,,
ENSG00000158869,FCER1G,,,
ENSG00000158887,MPZ,,,
ENSG00000158966,CACHD1,,,
ENSG00000159023,EPB41,,,
ENSG00000159063,ALG8,,,
ENSG00000159111,MRPL10,,,
ENSG00000159164,SV2A,,,
ENSG00000159166,LAD1,,,
ENSG00000159176,CSRP1,,,
ENSG00000159189,C1QC,,,
ENSG00000159199,ATP5MC1,,,
ENSG00000159314,ARHGAP27,,,
ENSG00000159335,PTMS,,,
ENSG00000159337,PLA2G4D,,,
ENSG00000159363,ATP13A2,,,
ENSG00000159377,PSMB4,,,
ENSG00000159387,IRX6,,,
ENSG00000159388,BTG2,,,
ENSG00000159403,C1R,,,
ENSG00000159423,ALDH4A1,,,
ENSG00000159433,STARD9,,,
ENSG00000159445,THEM4,,,
ENSG00000159450,TCHH,,,
ENSG00000159516,SPRR2G,,,
ENSG00000159527,PGLYRP3,,,
ENSG00000159593,NAE1,,,
ENSG00000159596,TMEM69,,,
ENSG00000159618,ADGRG5,,,
ENSG00000159640,ACE,,,
ENSG00000159713,TPPP3,,,
ENSG00000159720,ATP6V0D1,,,
ENSG00000159842,ABR,,,
ENSG00000159871,LYPD5,,,
ENSG00000160014,CALM3,,,
ENSG00000160050,CCDC28B,,,
ENSG00000160062,ZBTB8A,,,
ENSG00000160094,ZNF362,,,
ENSG00000160113,NR2F6,,,
ENSG00000160161,CILP2,,,
ENSG00000160229,ZNF66,,,
ENSG00000160321,ZNF208,,,
ENSG00000160352,ZNF714,,,
ENSG00000160410,SHKBP1,,,
ENSG00000160570,DEDD2,,,
ENSG00000160584,SIK3,,,
ENSG00000160588,MPZL3,,,
ENSG00000160593,JAML,,,
ENSG00000160606,TLCD1,,,
ENSG00000160613,PCSK7,,,
ENSG00000160633,SAFB,,,
ENSG00000160654,CD3G,,,
ENSG00000160678,S100A1,,,
ENSG00000160685,ZBTB7B,,,
ENSG00000160691,SHC1,,,
ENSG00000160703,NLRX1,,,
ENSG00000160712,IL6R,,,
ENSG00000160714,UBE2Q1,,,
ENSG00000160716,CHRNB2,,,
ENSG00000160741,CRTC2,,,
ENSG00000160752,FDPS,,,
ENSG00000160785,SLC25A44,,,
ENSG00000160789,LMNA,,,
ENSG00000160803,UBQLN4,,,
ENSG00000160818,GPATCH4,,,
ENSG00000160856,FCRL3,,,
ENSG00000160877,NACC1,,,
ENSG00000160888,IER2,,,
ENSG00000161091,MFSD12,,,
ENSG00000161243,FBXO27,,,
ENSG00000161249,DMKN,,,
ENSG00000161281,COX7A1,,,
ENSG00000161298,ZNF382,,,
ENSG00000161381,PLXDC1,,,
ENSG00000161405,IKZF3,,,
ENSG00000161513,FDXR,,,
ENSG00000161544,CYGB,,,
ENSG00000161634,DCD,,,
ENSG00000161638,ITGA5,,,
ENSG00000161642,ZNF385A,,,
ENSG00000161647,MPP3,,,
ENSG00000161654,LSM12,,,
ENSG00000161714,PLCD3,,,
ENSG00000161791,FMNL3,,,
ENSG00000161798,AQP5,,,
ENSG00000161800,RACGAP1,,,
ENSG00000161835,TAMALIN,,,
ENSG00000161847,RAVER1,,,
ENSG00000161850,KRT82,,,
ENSG00000161888,SPC24,,,
ENSG00000161905,ALOX15,,,
ENSG00000161921,CXCL16,,,
ENSG00000161940,BCL6B,,,
ENSG00000161956,SENP3,,,
ENSG00000161960,EIF4A1,,,
ENSG00000161970,RPL26,,,
ENSG00000161981,SNRNP25,,,
ENSG00000161996,WDR90,,,
ENSG00000161999,JMJD8,,,
ENSG00000162040,HS3ST6,,,
ENSG00000162063,CCNF,,,
ENSG00000162065,TBC1D24,,,
ENSG00000162066,AMDHD2,,,
ENSG00000162069,BICDL2,,,
ENSG00000162073,PAQR4,,,
ENSG00000162078,ZG16B,,,
ENSG00000162104,ADCY9,,,
ENSG00000162105,SHANK2,,,
ENSG00000162129,CLPB,,,
ENSG00000162139,NEU3,,,
ENSG00000162144,CYB561A3,,,
ENSG00000162174,ASRGL1,,,
ENSG00000162191,UBXN1,,,
ENSG00000162194,LBHD1,,,
ENSG00000162231,NXF1,,,
ENSG00000162241,SLC25A45,,,
ENSG00000162298,SYVN1,,,
ENSG00000162302,RPS6KA4,,,
ENSG00000162337,LRP5,,,
ENSG00000162341,TPCN2,,,
ENSG00000162366,PDZK1IP1,,,
ENSG00000162368,CMPK1,,,
ENSG00000162377,COA7,,,
ENSG00000162384,CZIB,,,
ENSG00000162385,MAGOH,,,
ENSG00000162390,ACOT11,,,
ENSG00000162407,PLPP3,,,
ENSG00000162409,PRKAA2,,,
ENSG00000162415,ZSWIM5,,,
ENSG00000162433,AK4,,,
ENSG00000162437,RAVER2,,,
ENSG00000162444,RBP7,,,
ENSG00000162461,SLC25A34,,,
ENSG00000162490,DRAXIN,,,
ENSG00000162493,PDPN,,,
ENSG00000162496,DHRS3,,,
ENSG00000162511,LAPTM5,,,
ENSG00000162512,SDC3,,,
ENSG00000162522,KIAA1522,,,
ENSG00000162543,UBXN10,,,
ENSG00000162585,FAAP20,,,
ENSG00000162591,MEGF6,,,
ENSG00000162599,NFIA,,,
ENSG00000162600,OMA1,,,
ENSG00000162601,MYSM1,,,
ENSG00000162604,TM2D1,,,
ENSG00000162607,USP1,,,
ENSG00000162613,FUBP1,,,
ENSG00000162614,NEXN,,,
ENSG00000162616,DNAJB4,,,
ENSG00000162618,ADGRL4,,,
ENSG00000162630,B3GALT2,,,
ENSG00000162636,FAM102B,,,
ENSG00000162639,HENMT1,,,
ENSG00000162643,DNAI3,,,
ENSG00000162645,GBP2,,,
ENSG00000162654,GBP4,,,
ENSG00000162664,ZNF326,,,
ENSG00000162669,HFM1,,,
ENSG00000162676,GFI1,,,
ENSG00000162688,AGL,,,
ENSG00000162692,VCAM1,,,
ENSG00000162694,EXTL2,,,
ENSG00000162695,SLC30A7,,,
ENSG00000162702,ZNF281,,,
ENSG00000162704,ARPC5,,,
ENSG00000162706,CADM3,,,
ENSG00000162711,NLRP3,,,
ENSG00000162729,IGSF8,,,
ENSG00000162733,DDR2,,,
ENSG00000162734,PEA15,,,
ENSG00000162738,VANGL2,,,
ENSG00000162739,SLAMF6,,,
ENSG00000162746,FCRLB,,,
ENSG00000162747,FCGR3B,,,
ENSG00000162757,C1orf74,,,
ENSG00000162772,ATF3,,,
ENSG00000162777,DENND2D,,,
ENSG00000162779,AXDND1,,,
ENSG00000162783,IER5,,,
ENSG00000162813,BPNT1,,,
ENSG00000162817,C1orf115,,,
ENSG00000162836,ACP6,,,
ENSG00000162843,WDR64,,,
ENSG00000162849,KIF26B,,,
ENSG00000162851,TFB2M,,,
ENSG00000162852,CNST,,,
ENSG00000162877,PM20D1,,,
ENSG00000162892,IL24,,,
ENSG00000162896,PIGR,,,
ENSG00000162910,MRPL55,,,
ENSG00000162946,DISC1,,,
ENSG00000163131,CTSS,,,
ENSG00000163141,BNIPL,,,
ENSG00000163154,TNFAIP8L2,,,
ENSG00000163155,LYSMD1,,,
ENSG00000163156,SCNM1,,,
ENSG00000163159,VPS72,,,
ENSG00000163191,S100A11,,,
ENSG00000163202,LCE3D,,,
ENSG00000163207,IVL,,,
ENSG00000163209,SPRR3,,,
ENSG00000163216,SPRR2D,,,
ENSG00000163218,PGLYRP4,,,
ENSG00000163220,S100A9,,,
ENSG00000163221,S100A12,,,
ENSG00000163344,PMVK,,,
ENSG00000163348,PYGO2,,,
ENSG00000163362,INAVA,,,
ENSG00000163382,NAXE,,,
ENSG00000163393,SLC22A15,,,
ENSG00000163399,ATP1A1,,,
ENSG00000163431,LMOD1,,,
ENSG00000163435,ELF3,,,
ENSG00000163468,CCT3,,,
ENSG00000163472,TMEM79,,,
ENSG00000163479,SSR2,,,
ENSG00000163531,NFASC,,,
ENSG00000163545,NUAK2,,,
ENSG00000163563,MNDA,,,
ENSG00000163564,PYHIN1,,,
ENSG00000163565,IFI16,,,
ENSG00000163568,AIM2,,,
ENSG00000163866,SMIM12,,,
ENSG00000163874,ZC3H12A,,,
ENSG00000165312,OTUD1,,,
ENSG00000165322,ARHGAP12,,,
ENSG00000165323,FAT3,,,
ENSG00000165338,HECTD2,,,
ENSG00000165379,LRFN5,,,
ENSG00000165389,SPTSSA,,,
ENSG00000165409,TSHR,,,
ENSG00000165410,CFL2,,,
ENSG00000165416,SUGT1,,,
ENSG00000165424,ZCCHC24,,,
ENSG00000165434,PGM2L1,,,
ENSG00000165449,SLC16A9,,,
ENSG00000165457,FOLR2,,,
ENSG00000165458,INPPL1,,,
ENSG00000165474,GJB2,,,
ENSG00000165475,CRYL1,,,
ENSG00000165487,MICU2,,,
ENSG00000165490,DDIAS,,,
ENSG00000165494,PCF11,,,
ENSG00000165495,PKNOX2,,,
ENSG00000165501,LRR1,,,
ENSG00000165502,RPL36AL,,,
ENSG00000165507,DEPP1,,,
ENSG00000165512,ZNF22,,,
ENSG00000165516,KLHDC2,,,
ENSG00000165521,EML5,,,
ENSG00000165526,RPUSD4,,,
ENSG00000165527,ARF6,,,
ENSG00000165533,TTC8,,,
ENSG00000165566,AMER2,,,
ENSG00000165568,AKR1E2,,,
ENSG00000165617,DACT1,,,
ENSG00000165626,BEND7,,,
ENSG00000165629,ATP5F1C,,,
ENSG00000165630,PRPF18,,,
ENSG00000165632,TAF3,,,
ENSG00000165633,VSTM4,,,
ENSG00000165637,VDAC2,,,
ENSG00000165644,COMTD1,,,
ENSG00000165646,SLC18A2,,,
ENSG00000165655,ZNF503,,,
ENSG00000165669,FAM204A,,,
ENSG00000165672,PRDX3,,,
ENSG00000165752,STK32C,,,
ENSG00000165757,JCAD,,,
ENSG00000165794,SLC39A2,,,
ENSG00000165795,NDRG2,,,
ENSG00000165799,RNASE7,,,
ENSG00000165801,ARHGEF40,,,
ENSG00000165804,ZNF219,,,
ENSG00000165806,CASP7,,,
ENSG00000165813,CCDC186,,,
ENSG00000165816,VWA2,,,
ENSG00000165819,METTL3,,,
ENSG00000165832,TRUB1,,,
ENSG00000165868,HSPA12A,,,
ENSG00000165886,UBTD1,,,
ENSG00000165891,E2F7,,,
ENSG00000165895,ARHGAP42,,,
ENSG00000165898,ISCA2,,,
ENSG00000165899,OTOGL,,,
ENSG00000165912,PACSIN3,,,
ENSG00000165914,TTC7B,,,
ENSG00000165915,SLC39A13,,,
ENSG00000165916,PSMC3,,,
ENSG00000165929,TC2N,,,
ENSG00000165948,IFI27L1,,,
ENSG00000165949,IFI27,,,
ENSG00000165953,SERPINA12,,,
ENSG00000165959,CLMN,,,
ENSG00000165966,PDZRN4,,,
ENSG00000165973,NELL1,,,
ENSG00000165983,PTER,,,
ENSG00000165985,C1QL3,,,
ENSG00000165995,CACNB2,,,
ENSG00000165996,HACD1,,,
ENSG00000165997,ARL5B,,,
ENSG00000166002,SMCO4,,,
ENSG00000166012,TAF1D,,,
ENSG00000166016,ABTB2,,,
ENSG00000166024,R3HCC1L,,,
ENSG00000166025,AMOTL1,,,
ENSG00000166033,HTRA1,,,
ENSG00000166037,CEP57,,,
ENSG00000166046,TCP11L2,,,
ENSG00000166068,SPRED1,,,
ENSG00000166073,GPR176,,,
ENSG00000166086,JAM3,,,
ENSG00000166091,CMTM5,,,
ENSG00000166105,GLB1L3,,,
ENSG00000166106,ADAMTS15,,,
ENSG00000166123,GPT2,,,
ENSG00000166128,RAB8B,,,
ENSG00000166130,IKBIP,,,
ENSG00000166135,HIF1AN,,,
ENSG00000166136,NDUFB8,,,
ENSG00000166145,SPINT1,,,
ENSG00000166147,FBN1,,,
ENSG00000166148,AVPR1A,,,
ENSG00000166165,CKB,,,
ENSG00000166166,TRMT61A,,,
ENSG00000166167,BTRC,,,
ENSG00000166171,DPCD,,,
ENSG00000166173,LARP6,,,
ENSG00000166188,ZNF319,,,
ENSG00000166200,COPS2,,,
ENSG00000166206,GABRB3,,,
ENSG00000166226,CCT2,,,
ENSG00000166228,PCBD1,,,
ENSG00000166250,CLMP,,,
ENSG00000166261,ZNF202,,,
ENSG00000166262,FAM227B,,,
ENSG00000166263,STXBP4,,,
ENSG00000166266,CUL5,,,
ENSG00000166275,BORCS7,,,
ENSG00000166289,PLEKHF1,,,
ENSG00000166295,ANAPC16,,,
ENSG00000166311,SMPD1,,,
ENSG00000166313,APBB1,,,
ENSG00000166321,NUDT13,,,
ENSG00000166326,TRIM44,,,
ENSG00000166340,TPP1,,,
ENSG00000166341,DCHS1,,,
ENSG00000166347,CYB5A,,,
ENSG00000166348,USP54,,,
ENSG00000166352,IFTAP,,,
ENSG00000166387,PPFIBP2,,,
ENSG00000166391,MOGAT2,,,
ENSG00000166394,CYB5R2,,,
ENSG00000166396,SERPINB7,,,
ENSG00000166401,SERPINB8,,,
ENSG00000166402,TUB,,,
ENSG00000166405,RIC3,,,
ENSG00000166411,IDH3A,,,
ENSG00000166415,WDR72,,,
ENSG00000166428,PLD4,,,
ENSG00000166435,XRRA1,,,
ENSG00000166436,TRIM66,,,
ENSG00000166441,RPL27A,,,
ENSG00000166444,DENND2B,,,
ENSG00000166446,CDYL2,,,
ENSG00000166450,PRTG,,,
ENSG00000166451,CENPN,,,
ENSG00000166452,AKIP1,,,
ENSG00000166471,TMEM41B,,,
ENSG00000166477,LEO1,,,
ENSG00000166479,TMX3,,,
ENSG00000166482,MFAP4,,,
ENSG00000166483,WEE1,,,
ENSG00000166501,PRKCB,,,
ENSG00000166503,HDGFL3,,,
ENSG00000166510,CCDC68,,,
ENSG00000166532,RIMKLB,,,
ENSG00000166535,A2ML1,,,
ENSG00000166546,BEAN1,,,
ENSG00000166557,TMED3,,,
ENSG00000166562,SEC11C,,,
ENSG00000166575,TMEM135,,,
ENSG00000166579,NDEL1,,,
ENSG00000166595,CIAO2B,,,
ENSG00000166598,HSP90B1,,,
ENSG00000166634,SERPINB12,,,
ENSG00000166669,ATF7IP2,,,
ENSG00000166670,MMP10,,,
ENSG00000166682,TMPRSS5,,,
ENSG00000166689,PLEKHA7,,,
ENSG00000166710,B2M,,,
ENSG00000166716,ZNF592,,,
ENSG00000166741,NNMT,,,
ENSG00000166750,SLFN5,,,
ENSG00000166762,CATSPER2,,,
ENSG00000166780,BMERB1,,,
ENSG00000166794,PPIB,,,
ENSG00000166797,CIAO2A,,,
ENSG00000166801,FAM111A,,,
ENSG00000166803,PCLAF,,,
ENSG00000166813,KIF7,,,
ENSG00000166816,LDHD,,,
ENSG00000166819,PLIN1,,,
ENSG00000166821,PEX11A,,,
ENSG00000166822,TMEM170A,,,
ENSG00000166825,ANPEP,,,
ENSG00000166833,NAV2,,,
ENSG00000166839,ANKDD1A,,,
ENSG00000166845,C18orf54,,,
ENSG00000166848,TERF2IP,,,
ENSG00000166851,PLK1,,,
ENSG00000166869,CHP2,,,
ENSG00000166886,NAB2,,,
ENSG00000166889,PATL1,,,
ENSG00000166896,ATP23,,,
ENSG00000166900,STX3,,,
ENSG00000166902,MRPL16,,,
ENSG00000166920,C15orf48,,,
ENSG00000166923,GREM1,,,
ENSG00000166927,MS4A7,,,
ENSG00000166946,CCNDBP1,,,
ENSG00000166949,SMAD3,,,
ENSG00000166963,MAP1A,,,
ENSG00000166971,AKTIP,,,
ENSG00000166974,MAPRE2,,,
ENSG00000166987,MBD6,,,
ENSG00000167004,PDIA3,,,
ENSG00000167005,NUDT21,,,
ENSG00000167085,PHB1,,,
ENSG00000167088,SNRPD1,,,
ENSG00000167107,ACSF2,,,
ENSG00000167173,C15orf39,,,
ENSG00000167178,ISLR2,,,
ENSG00000167183,PRR15L,,,
ENSG00000167191,GPRC5B,,,
ENSG00000167207,NOD2,,,
ENSG00000167208,SNX20,,,
ENSG00000167216,KATNAL2,,,
ENSG00000167220,HDHD2,,,
ENSG00000167232,ZNF91,,,
ENSG00000167244,IGF2,,,
ENSG00000167261,DPEP2,,,
ENSG00000167272,POP5,,,
ENSG00000167280,ENGASE,,,
ENSG00000167283,ATP5MG,,,
ENSG00000167286,CD3D,,,
ENSG00000167291,TBC1D16,,,
ENSG00000167302,TEPSIN,,,
ENSG00000167306,MYO5B,,,
ENSG00000167315,ACAA2,,,
ENSG00000167323,STIM1,,,
ENSG00000167378,IRGQ,,,
ENSG00000167394,ZNF668,,,
ENSG00000167397,VKORC1,,,
ENSG00000167460,TPM4,,,
ENSG00000167461,RAB8A,,,
ENSG00000167468,GPX4,,,
ENSG00000167470,MIDN,,,
ENSG00000167483,NIBAN3,,,
ENSG00000167491,GATAD2A,,,
ENSG00000167508,MVD,,,
ENSG00000167515,TRAPPC2L,,,
ENSG00000167522,ANKRD11,,,
ENSG00000167526,RPL13,,,
ENSG00000167535,CACNB3,,,
ENSG00000167543,TP53I13,,,
ENSG00000167548,KMT2D,,,
ENSG00000167552,TUBA1A,,,
ENSG00000167553,TUBA1C,,,
ENSG00000167566,NCKAP5L,,,
ENSG00000167588,GPD1,,,
ENSG00000167601,AXL,,,
ENSG00000167637,ZNF283,,,
ENSG00000167642,SPINT2,,,
ENSG00000167645,YIF1B,,,
ENSG00000167657,DAPK3,,,
ENSG00000167658,EEF2,,,
ENSG00000167670,CHAF1A,,,
ENSG00000167674,HDGFL2,,,
ENSG00000167676,PLIN4,,,
ENSG00000167680,SEMA6B,,,
ENSG00000167693,NXN,,,
ENSG00000167695,TLCD3A,,,
ENSG00000167703,SLC43A2,,,
ENSG00000167705,RILP,,,
ENSG00000167716,WDR81,,,
ENSG00000167723,TRPV3,,,
ENSG00000167733,HSD11B1L,,,
ENSG00000167741,GGT6,,,
ENSG00000167767,KRT80,,,
ENSG00000167768,KRT1,,,
ENSG00000167769,ACER1,,,
ENSG00000167772,ANGPTL4,,,
ENSG00000167775,CD320,,,
ENSG00000167779,IGFBP6,,,
ENSG00000167797,CDK2AP2,,,
ENSG00000167815,PRDX2,,,
ENSG00000167840,ZNF232,,,
ENSG00000167851,CD300A,,,
ENSG00000167862,MRPL58,,,
ENSG00000167863,ATP5PD,,,
ENSG00000167880,EVPL,,,
ENSG00000167889,MGAT5B,,,
ENSG00000167895,TMC8,,,
ENSG00000167900,TK1,,,
ENSG00000167914,GSDMA,,,
ENSG00000167920,KRT10-AS1,,,
ENSG00000167925,GHDC,,,
ENSG00000167930,FAM234A,,,
ENSG00000167962,ZNF598,,,
ENSG00000167965,MLST8,,,
ENSG00000167968,DNASE1L2,,,
ENSG00000167969,ECI1,,,
ENSG00000167972,ABCA3,,,
ENSG00000167977,KCTD5,,,
ENSG00000167978,SRRM2,,,
ENSG00000167994,RAB3IL1,,,
ENSG00000167995,BEST1,,,
ENSG00000167996,FTH1,,,
ENSG00000168002,POLR2G,,,
ENSG00000168003,SLC3A2,,,
ENSG00000168005,SPINDOC,,,
ENSG00000168010,ATG16L2,,,
ENSG00000168040,FADD,,,
ENSG00000168056,LTBP3,,,
ENSG00000168060,NAALADL1,,,
ENSG00000168062,BATF2,,,
ENSG00000168066,SF1,,,
ENSG00000168067,MAP4K2,,,
ENSG00000168071,CCDC88B,,,
ENSG00000168101,NUDT16L1,,,
ENSG00000168140,VASN,,,
ENSG00000168159,RNF187,,,
ENSG00000168209,DDIT4,,,
ENSG00000168234,TTC39C,,,
ENSG00000168275,COA6,,,
ENSG00000168283,BMI1,,,
ENSG00000168350,DEGS2,,,
ENSG00000168398,BDKRB2,,,
ENSG00000168404,MLKL,,,
ENSG00000168439,STIP1,,,
ENSG00000168447,SCNN1B,,,
ENSG00000168461,RAB31,,,
ENSG00000168488,ATXN2L,,,
ENSG00000168496,FEN1,,,
ENSG00000168502,MTCL1,,,
ENSG00000168528,SERINC2,,,
ENSG00000168569,TMEM223,,,
ENSG00000168610,STAT3,,,
ENSG00000168646,AXIN2,,,
ENSG00000168653,NDUFS5,,,
ENSG00000168675,LDLRAD4,,,
ENSG00000168679,SLC16A4,,,
ENSG00000168701,TMEM208,,,
ENSG00000168765,GSTM4,,,
ENSG00000168778,TCTN2,,,
ENSG00000168792,ABHD15,,,
ENSG00000168803,ADAL,,,
ENSG00000168806,LCMT2,,,
ENSG00000168807,SNTB2,,,
ENSG00000168813,ZNF507,,,
ENSG00000168876,ANKRD49,,,
ENSG00000168907,PLA2G4F,,,
ENSG00000168952,STXBP6,,,
ENSG00000168961,LGALS9,,,
ENSG00000169021,UQCRFS1,,,
ENSG00000169032,MAP2K1,,,
ENSG00000169105,CHST14,,,
ENSG00000169129,AFAP1L2,,,
ENSG00000169189,NSMCE1,,,
ENSG00000169213,RAB3B,,,
ENSG00000169221,TBC1D10B,,,
ENSG00000169231,THBS3,,,
ENSG00000169241,SLC50A1,,,
ENSG00000169242,EFNA1,,,
ENSG00000169291,SHE,,,
ENSG00000169330,MINAR1,,,
ENSG00000169372,CRADD,,,
ENSG00000169403,PTAFR,,,
ENSG00000169410,PTPN9,,,
ENSG00000169413,RNASE6,,,
ENSG00000169418,NPR1,,,
ENSG00000169442,CD52,,,
ENSG00000169469,SPRR1B,,,
ENSG00000169474,SPRR1A,,,
ENSG00000169504,CLIC4,,,
ENSG00000169508,GPR183,,,
ENSG00000169509,CRCT1,,,
ENSG00000169515,CCDC8,,,
ENSG00000169519,METTL15,,,
ENSG00000169550,MUC15,,,
ENSG00000169594,BNC1,,,
ENSG00000169612,RAMAC,,,
ENSG00000169660,HEXD,,,
ENSG00000169683,LRRC45,,,
ENSG00000169689,CENPX,,,
ENSG00000169696,ASPSCR1,,,
ENSG00000169710,FASN,,,
ENSG00000169715,MT1E,,,
ENSG00000169718,DUS1L,,,
ENSG00000169733,RFNG,,,
ENSG00000169738,DCXR,,,
ENSG00000169740,ZNF32,,,
ENSG00000169750,RAC3,,,
ENSG00000169752,NRG4,,,
ENSG00000169783,LINGO1,,,
ENSG00000169896,ITGAM,,,
ENSG00000169900,PYDC1,,,
ENSG00000169914,OTUD3,,,
ENSG00000169926,KLF13,,,
ENSG00000169957,ZNF768,,,
ENSG00000169972,PUSL1,,,
ENSG00000169991,IFFO2,,,
ENSG00000169992,NLGN2,,,
ENSG00000170004,CHD3,,,
ENSG00000170113,NIPA1,,,
ENSG00000170145,SIK2,,,
ENSG00000170160,CCDC144A,,,
ENSG00000170190,SLC16A5,,,
ENSG00000170222,ADPRM,,,
ENSG00000170242,USP47,,,
ENSG00000170270,GON7,,,
ENSG00000170296,GABARAP,,,
ENSG00000170310,STX8,,,
ENSG00000170312,CDK1,,,
ENSG00000170315,UBB,,,
ENSG00000170345,FOS,,,
ENSG00000170385,SLC30A1,,,
ENSG00000170412,GPRC5C,,,
ENSG00000170421,KRT8,,,
ENSG00000170423,KRT78,,,
ENSG00000170425,ADORA2B,,,
ENSG00000170426,SDR9C7,,,
ENSG00000170430,MGMT,,,
ENSG00000170442,KRT86,,,
ENSG00000170454,KRT75,,,
ENSG00000170456,DENND5B,,,
ENSG00000170465,KRT6C,,,
ENSG00000170473,PYM1,,,
ENSG00000170477,KRT4,,,
ENSG00000170484,KRT74,,,
ENSG00000170523,KRT83,,,
ENSG00000170525,PFKFB3,,,
ENSG00000170545,SMAGP,,,
ENSG00000170558,CDH2,,,
ENSG00000170579,DLGAP1,,,
ENSG00000170581,STAT2,,,
ENSG00000170604,IRF2BP1,,,
ENSG00000170653,ATF7,,,
ENSG00000170677,SOCS6,,,
ENSG00000170779,CDCA4,,,
ENSG00000170855,TRIAP1,,,
ENSG00000170921,TANC2,,,
ENSG00000170955,CAVIN3,,,
ENSG00000170962,PDGFD,,,
ENSG00000170989,S1PR1,,,
ENSG00000171016,PYGO1,,,
ENSG00000171067,C11orf24,,,
ENSG00000171105,INSR,,,
ENSG00000171161,ZNF672,,,
ENSG00000171163,ZNF692,,,
ENSG00000171202,TMEM126A,,,
ENSG00000171204,TMEM126B,,,
ENSG00000171206,TRIM8,,,
ENSG00000171208,NETO2,,,
ENSG00000171219,CDC42BPG,,,
ENSG00000171223,JUNB,,,
ENSG00000171236,LRG1,,,
ENSG00000171241,SHCBP1,,,
ENSG00000171246,NPTX1,,,
ENSG00000171291,ZNF439,,,
ENSG00000171298,GAA,,,
ENSG00000171302,CANT1,,,
ENSG00000171310,CHST11,,,
ENSG00000171311,EXOSC1,,,
ENSG00000171345,KRT19,,,
ENSG00000171346,KRT15,,,
ENSG00000171357,LURAP1,,,
ENSG00000171385,KCND3,,,
ENSG00000171401,KRT13,,,
ENSG00000171403,KRT9,,,
ENSG00000171446,KRT27,,,
ENSG00000171451,DSEL,,,
ENSG00000171488,LRRC8C,,,
ENSG00000171490,RSL1D1,,,
ENSG00000171492,LRRC8D,,,
ENSG00000171502,COL24A1,,,
ENSG00000171517,LPAR3,,,
ENSG00000171603,CLSTN1,,,
ENSG00000171608,PIK3CD,,,
ENSG00000171612,SLC25A33,,,
ENSG00000171621,SPSB1,,,
ENSG00000171634,BPTF,,,
ENSG00000171680,PLEKHG5,,,
ENSG00000171681,ATF7IP,,,
ENSG00000171714,ANO5,,,
ENSG00000171729,TMEM51,,,
ENSG00000171766,GATM,,,
ENSG00000171791,BCL2,,,
ENSG00000171792,RHNO1,,,
ENSG00000171793,CTPS1,,,
ENSG00000171812,COL8A2,,,
ENSG00000171813,PWWP2B,,,
ENSG00000171817,ZNF540,,,
ENSG00000171823,FBXL14,,,
ENSG00000171860,C3AR1,,,
ENSG00000171862,PTEN,,,
ENSG00000171877,FRMD5,,,
ENSG00000171914,TLN2,,,
ENSG00000171928,TVP23B,,,
ENSG00000171953,ATPAF2,,,
ENSG00000171954,CYP4F22,,,
ENSG00000171970,ZNF57,,,
ENSG00000171988,JMJD1C,,,
ENSG00000172009,THOP1,,,
ENSG00000172081,MOB3A,,,
ENSG00000172123,SLFN12,,,
ENSG00000172155,LCE1D,,,
ENSG00000172175,MALT1,,,
ENSG00000172183,ISG20,,,
ENSG00000172236,TPSAB1,,,
ENSG00000172243,CLEC7A,,,
ENSG00000172260,NEGR1,,,
ENSG00000172269,DPAGT1,,,
ENSG00000172270,BSG,,,
ENSG00000172301,COPRS,,,
ENSG00000172322,CLEC12A,,,
ENSG00000172339,ALG14,,,
ENSG00000172345,STARD5,,,
ENSG00000172349,IL16,,,
ENSG00000172366,MCRIP2,,,
ENSG00000172375,C2CD2L,,,
ENSG00000172379,ARNT2,,,
ENSG00000172380,GNG12,,,
ENSG00000172409,CLP1,,,
ENSG00000172458,IL17D,,,
ENSG00000172466,ZNF24,,,
ENSG00000172500,FIBP,,,
ENSG00000172531,PPP1CA,,,
ENSG00000172543,CTSW,,,
ENSG00000172551,MUCL1,,,
ENSG00000172572,PDE3A,,,
ENSG00000172575,RASGRP1,,,
ENSG00000172586,CHCHD1,,,
ENSG00000172590,MRPL52,,,
ENSG00000172638,EFEMP2,,,
ENSG00000172663,TMEM134,,,
ENSG00000172671,ZFAND4,,,
ENSG00000172687,ZNF738,,,
ENSG00000172716,SLFN11,,,
ENSG00000172725,CORO1B,,,
ENSG00000172732,MUS81,,,
